theta           phi             x                y                z                Bx               By               Bz
1.41878378E+00  3.31475130E+00  -1.00386774E+01  -1.75586827E+00  -5.42152163E-01  +6.74475583E-02  -3.27704667E-01  +2.04324945E-02
1.41878378E+00  3.36422520E+00  -9.93733124E+00  -2.24966520E+00  -5.06931789E-01  +7.82826218E-02  -3.25982996E-01  +2.09084714E-02
1.41878378E+00  3.41369910E+00  -9.81990153E+00  -2.74002018E+00  -4.72108472E-01  +8.91138656E-02  -3.23505299E-01  +1.99718016E-02
1.41878378E+00  3.46317300E+00  -9.68593448E+00  -3.22681317E+00  -4.39819561E-01  +1.00239232E-01  -3.20186568E-01  +1.76951522E-02
1.41878378E+00  3.51264690E+00  -9.53446041E+00  -3.70963456E+00  -4.12021911E-01  +1.11908761E-01  -3.15921511E-01  +1.42527882E-02
1.41878378E+00  3.56212080E+00  -9.36412109E+00  -4.18769276E+00  -3.90374207E-01  +1.24277633E-01  -3.10553296E-01  +9.89702830E-03
1.41878378E+00  3.61159470E+00  -9.17333417E+00  -4.65976459E+00  -3.76142437E-01  +1.37380240E-01  -3.03894089E-01  +4.93430970E-03
1.41878378E+00  3.66106860E+00  -8.96047724E+00  -5.12419400E+00  -3.70131377E-01  +1.51145996E-01  -2.95793031E-01  -3.00083036E-04
1.41878378E+00  3.71054250E+00  -8.72407210E+00  -5.57893902E+00  -3.72644513E-01  +1.65444877E-01  -2.86196408E-01  -5.47021549E-03
1.41878378E+00  3.76001640E+00  -8.46294818E+00  -6.02165903E+00  -3.83476239E-01  +1.80123040E-01  -2.75149568E-01  -1.02658758E-02
1.41878378E+00  3.80949030E+00  -8.17636595E+00  -6.44982764E+00  -4.01938515E-01  +1.95002253E-01  -2.62749839E-01  -1.44203383E-02
1.41878378E+00  3.85896420E+00  -7.86409058E+00  -6.86085444E+00  -4.26917659E-01  +2.09860936E-01  -2.49106366E-01  -1.77187227E-02
1.41878378E+00  3.90843810E+00  -7.52641890E+00  -7.25220389E+00  -4.56949717E-01  +2.24437993E-01  -2.34344466E-01  -2.00014919E-02
1.41878378E+00  3.95791200E+00  -7.16417150E+00  -7.62150803E+00  -4.90301259E-01  +2.38475400E-01  -2.18637360E-01  -2.11658568E-02
1.41878378E+00  4.00738590E+00  -6.77866255E+00  -7.96667596E+00  -5.25048575E-01  +2.51770780E-01  -2.02221669E-01  -2.11639723E-02
1.41878378E+00  4.05685980E+00  -6.37165379E+00  -8.28600346E+00  -5.59158425E-01  +2.64196646E-01  -1.85376688E-01  -1.99981959E-02
1.41878378E+00  4.10633370E+00  -5.94529034E+00  -8.57827895E+00  -5.90580726E-01  +2.75673574E-01  -1.68386385E-01  -1.77185010E-02
1.41878378E+00  4.15580760E+00  -5.50201087E+00  -8.84287118E+00  -6.17362430E-01  +2.86127183E-01  -1.51514349E-01  -1.44269277E-02
1.41878378E+00  4.20528150E+00  -5.04442707E+00  -9.07977684E+00  -6.37781470E-01  +2.95471743E-01  -1.35001259E-01  -1.02858703E-02
1.41878378E+00  4.25475540E+00  -4.57517790E+00  -9.28960879E+00  -6.50485521E-01  +3.03637155E-01  -1.19069563E-01  -5.51953944E-03
1.41878378E+00  4.30422930E+00  -4.09677536E+00  -9.47351810E+00  -6.54611090E-01  +3.10616320E-01  -1.03915195E-01  -4.01388501E-04
1.41878378E+00  4.35370320E+00  -3.61146448E+00  -9.63305934E+00  -6.49860187E-01  +3.16490577E-01  -8.96808029E-02  +4.76751387E-03
1.41878378E+00  4.40317711E+00  -3.12111783E+00  -9.77001888E+00  -6.36523236E-01  +3.21406694E-01  -7.64224421E-02  +9.67721914E-03
1.41878378E+00  4.45265101E+00  -2.62717619E+00  -9.88622851E+00  -6.15450656E-01  +3.25515727E-01  -6.40876734E-02  +1.40195964E-02
1.41878378E+00  4.50212491E+00  -2.13063875E+00  -9.98338208E+00  -5.87984266E-01  +3.28913399E-01  -5.25162694E-02  +1.74986787E-02
1.41878378E+00  4.55159881E+00  -1.63209968E+00  -1.00628675E+01  -5.55860666E-01  +3.31621891E-01  -4.14623895E-02  +1.98524925E-02
1.41878378E+00  4.60107271E+00  -1.13182551E+00  -1.01256237E+01  -5.21095048E-01  +3.33621474E-01  -3.06274052E-02  +2.08878032E-02
1.41878378E+00  4.65054661E+00  -6.29866003E-01  -1.01720354E+01  -4.85850705E-01  +3.34898864E-01  -1.96909866E-02  +2.05138446E-02
1.41878378E+00  4.70002051E+00  -1.26188117E-01  -1.02018788E+01  -4.52300247E-01  +3.35463588E-01  -8.33579167E-03  +1.87574672E-02
1.41878378E+00  4.74949441E+00  +3.79181060E-01  -1.02143291E+01  -4.22487967E-01  +3.35313354E-01  +3.72805915E-03  +1.57549383E-02
1.41878378E+00  4.79896831E+00  +8.86019369E-01  -1.02080306E+01  -3.98204552E-01  +3.34380803E-01  +1.67307432E-02  +1.17302610E-02
1.41878378E+00  4.84844221E+00  +1.39379834E+00  -1.01812195E+01  -3.80882789E-01  +3.32518797E-01  +3.08076656E-02  +6.97110079E-03
1.41878378E+00  4.89791611E+00  +1.90160816E+00  -1.01318874E+01  -3.71518413E-01  +3.29550820E-01  +4.59813528E-02  +1.80445461E-03
1.41878378E+00  4.94739001E+00  +2.40812672E+00  -1.00579675E+01  -3.70618262E-01  +3.25350348E-01  +6.21751077E-02  -3.43056091E-03
1.41878378E+00  4.99686391E+00  +2.91163483E+00  -9.95752257E+00  -3.78179089E-01  +3.19881316E-01  +7.92467346E-02  -8.41072496E-03
1.41878378E+00  5.04633781E+00  +3.41007206E+00  -9.82891210E+00  -3.93700505E-01  +3.13171351E-01  +9.70123569E-02  -1.28504623E-02
1.41878378E+00  5.09581171E+00  +3.90112198E+00  -9.67091827E+00  -4.16230766E-01  +3.05259231E-01  +1.15246365E-01  -1.65135750E-02
1.41878378E+00  5.14528561E+00  +4.38231330E+00  -9.48282589E+00  -4.44436380E-01  +2.96178151E-01  +1.33676753E-01  -1.92181060E-02
1.41878378E+00  5.19475951E+00  +4.85112799E+00  -9.26446207E+00  -4.76682072E-01  +2.85988937E-01  +1.52004017E-01  -2.08385628E-02
1.41878378E+00  5.24423341E+00  +5.30511307E+00  -9.01620891E+00  -5.11110825E-01  +2.74822056E-01  +1.69944357E-01  -2.13055927E-02
1.41878378E+00  5.29370731E+00  +5.74199705E+00  -8.73899940E+00  -5.45723025E-01  +2.62882653E-01  +1.87266532E-01  -2.06020576E-02
1.41878378E+00  5.34318121E+00  +6.15981050E+00  -8.43429755E+00  -5.78462970E-01  +2.50414226E-01  +2.03793251E-01  -1.87587857E-02
1.41878378E+00  5.39265511E+00  +6.55700299E+00  -8.10405367E+00  -6.07323655E-01  +2.37654281E-01  +2.19371494E-01  -1.58560178E-02
1.41878378E+00  5.44212901E+00  +6.93253966E+00  -7.75062202E+00  -6.30473746E-01  +2.24814415E-01  +2.33846169E-01  -1.20311869E-02
1.41878378E+00  5.49160291E+00  +7.28595653E+00  -7.37663463E+00  -6.46397045E-01  +2.12087784E-01  +2.47068512E-01  -7.48446824E-03
1.41878378E+00  5.54107681E+00  +7.61735876E+00  -6.98483937E+00  -6.54022543E-01  +1.99661406E-01  +2.58938328E-01  -2.47195986E-03
1.41878378E+00  5.59055071E+00  +7.92735807E+00  -6.57792358E+00  -6.52820204E-01  +1.87709218E-01  +2.69447274E-01  +2.71365576E-03
1.41878378E+00  5.64002461E+00  +8.21695841E+00  -6.15834942E+00  -6.42845816E-01  +1.76360014E-01  +2.78686482E-01  +7.76429174E-03
1.41878378E+00  5.68949851E+00  +8.48740621E+00  -5.72822255E+00  -6.24732074E-01  +1.65655137E-01  +2.86808271E-01  +1.23701195E-02
1.41878378E+00  5.73897241E+00  +8.74002234E+00  -5.28920647E+00  -5.99634504E-01  +1.55519672E-01  +2.93966319E-01  +1.62285338E-02
1.41878378E+00  5.78844631E+00  +8.97602957E+00  -4.84248608E+00  -5.69144775E-01  +1.45764441E-01  +3.00274942E-01  +1.90603521E-02
1.41878378E+00  5.83792021E+00  +9.19638676E+00  -4.38877875E+00  -5.35181607E-01  +1.36118890E-01  +3.05812627E-01  +2.06402970E-02
1.41878378E+00  5.88739411E+00  +9.40164230E+00  -3.92839032E+00  -4.99865415E-01  +1.26277142E-01  +3.10657138E-01  +2.08334558E-02
1.41878378E+00  5.93686801E+00  +9.59182259E+00  -3.46131157E+00  -4.65381912E-01  +1.15934249E-01  +3.14909545E-01  +1.96194147E-02
1.41878378E+00  5.98634191E+00  +9.76637146E+00  -2.98734709E+00  -4.33842686E-01  +1.04803680E-01  +3.18672443E-01  +1.70928327E-02
1.41878378E+00  6.03581581E+00  +9.92415011E+00  -2.50626262E+00  -4.07153695E-01  +9.26284508E-02  +3.21991246E-01  +1.34455302E-02
1.41878378E+00  6.08528971E+00  +1.00634975E+01  -2.01793347E+00  -3.86901842E-01  +7.92038819E-02  +3.24808650E-01  +8.94255563E-03
1.41878378E+00  6.13476361E+00  +1.01823442E+01  -1.52247683E+00  -3.74265488E-01  +6.44115856E-02  +3.26980007E-01  +3.89824122E-03
1.41878378E+00  6.18423751E+00  +1.02783673E+01  -1.02035399E+00  -3.69951384E-01  +4.82422386E-02  +3.28345431E-01  -1.34969200E-03
1.41878378E+00  6.23371141E+00  +1.03491711E+01  -5.12432014E-01  -3.74160724E-01  +3.07876075E-02  +3.28798818E-01  -6.46854280E-03
1.41878378E+00  6.28318531E+00  +1.03924683E+01  -2.54542061E-15  -3.86588201E-01  +1.22105276E-02  +3.28296252E-01  -1.11557165E-02
1.62146718E+00  0.00000000E+00  +1.02701011E+01  +0.00000000E+00  -3.93564686E-01  +1.37463241E-02  +3.32893078E-01  -6.54317426E-03
1.62146718E+00  4.94739001E-02  +1.02844740E+01  +5.09228581E-01  -4.07181969E-01  -5.14915282E-03  +3.31634198E-01  -1.08184447E-02
1.62146718E+00  9.89478001E-02  +1.02692721E+01  +1.01945109E+00  -4.27360385E-01  -2.48144877E-02  +3.29330969E-01  -1.43768624E-02
1.62146718E+00  1.48421700E-01  +1.02232487E+01  +1.52859293E+00  -4.52923188E-01  -4.50057267E-02  +3.25979510E-01  -1.70371418E-02
1.62146718E+00  1.97895600E-01  +1.01455996E+01  +2.03439658E+00  -4.82403760E-01  -6.54468461E-02  +3.21559801E-01  -1.86686365E-02
1.62146718E+00  2.47369500E-01  +1.00360116E+01  +2.53451233E+00  -5.14112966E-01  -8.58337020E-02  +3.16067100E-01  -1.91950257E-02
1.62146718E+00  2.96843400E-01  +9.89470139E+00  +3.02660077E+00  -5.46216797E-01  -1.05861743E-01  +3.09563595E-01  -1.85951525E-02
1.62146718E+00  3.46317300E-01  +9.72243594E+00  +3.50844479E+00  -5.76823135E-01  -1.25262143E-01  +3.02199586E-01  -1.68993335E-02
1.62146718E+00  3.95791200E-01  +9.52052674E+00  +3.97806510E+00  -6.04078315E-01  -1.43818952E-01  +2.94185306E-01  -1.41851863E-02
1.62146718E+00  4.45265101E-01  +9.29078576E+00  +4.43382865E+00  -6.26275341E-01  -1.61358218E-01  +2.85738042E-01  -1.05789178E-02
1.62146718E+00  4.94739001E-01  +9.03543592E+00  +4.87453526E+00  -6.41971470E-01  -1.77727790E-01  +2.77043137E-01  -6.26166942E-03
1.62146718E+00  5.44212901E-01  +8.75697584E+00  +5.29946624E+00  -6.50104133E-01  -1.92795271E-01  +2.68247689E-01  -1.47215609E-03
1.62146718E+00  5.93686801E-01  +8.45801033E+00  +5.70838302E+00  -6.50087085E-01  -2.06474581E-01  +2.59476462E-01  +3.50369440E-03
1.62146718E+00  6.43160701E-01  +8.14106893E+00  +6.10147267E+00  -6.41868790E-01  -2.18764159E-01  +2.50843368E-01  +8.35610915E-03
1.62146718E+00  6.92634601E-01  +7.80843843E+00  +6.47924704E+00  -6.25943001E-01  -2.29765200E-01  +2.42437378E-01  +1.27777363E-02
1.62146718E+00  7.42108501E-01  +7.46203113E+00  +6.84240961E+00  -6.03312562E-01  -2.39659908E-01  +2.34283640E-01  +1.64827391E-02
1.62146718E+00  7.91582401E-01  +7.10330062E+00  +7.19170546E+00  -5.75415559E-01  -2.48659001E-01  +2.26303297E-01  +1.92191237E-02
1.62146718E+00  8.41056301E-01  +6.73320738E+00  +7.52776732E+00  -5.44024519E-01  -2.56950601E-01  +2.18301847E-01  +2.07836398E-02
1.62146718E+00  8.90530201E-01  +6.35223202E+00  +7.85096931E+00  -5.11126619E-01  -2.64680677E-01  +2.09999928E-01  +2.10451216E-02
1.62146718E+00  9.40004101E-01  +5.96043309E+00  +8.16130079E+00  -4.78790900E-01  -2.71969030E-01  +2.01092172E-01  +1.99696258E-02
1.62146718E+00  9.89478001E-01  +5.55754534E+00  +8.45827418E+00  -4.49029777E-01  -2.78933093E-01  +1.91300678E-01  +1.76331788E-02
1.62146718E+00  1.03895190E+00  +5.14311071E+00  +8.74088072E+00  -4.23664943E-01  -2.85682419E-01  +1.80397985E-01  +1.42136456E-02
1.62146718E+00  1.08842580E+00  +4.71663045E+00  +9.00760482E+00  -4.04209385E-01  -2.92274940E-01  +1.68204930E-01  +9.96570258E-03
1.62146718E+00  1.13789970E+00  +4.27772173E+00  +9.25650166E+00  -3.91776908E-01  -2.98671151E-01  +1.54590995E-01  +5.18985003E-03
1.62146718E+00  1.18737360E+00  +3.82625785E+00  +9.48532938E+00  -3.87027863E-01  -3.04736331E-01  +1.39494035E-01  +2.03719361E-04
1.62146718E+00  1.23684750E+00  +3.36247096E+00  +9.69171058E+00  -3.90153535E-01  -3.10300060E-01  +1.22944545E-01  -4.68198781E-03
1.62146718E+00  1.28632140E+00  +2.88700476E+00  +9.87329003E+00  -4.00892925E-01  -3.15224168E-01  +1.05066117E-01  -9.18259038E-03
1.62146718E+00  1.33579530E+00  +2.40091938E+00  +1.00278647E+01  -4.18569842E-01  -3.19421030E-01  +8.60470212E-02  -1.30522123E-02
1.62146718E+00  1.38526920E+00  +1.90566147E+00  +1.01534837E+01  -4.42140045E-01  -3.22818033E-01  +6.61088481E-02  -1.60903494E-02
1.62146718E+00  1.43474310E+00  +1.40301304E+00  +1.02485297E+01  -4.70245379E-01  -3.25320190E-01  +4.54967691E-02  -1.81456264E-02
1.62146718E+00  1.48421700E+00  +8.95025720E-01  +1.03117948E+01  -5.01276949E-01  -3.26820073E-01  +2.44859797E-02  -1.91196468E-02
1.62146718E+00  1.53369090E+00  +3.83940998E-01  +1.03425517E+01  -5.33448777E-01  -3.27250977E-01  +3.37959212E-03  -1.89694028E-02
1.62146718E+00  1.58316480E+00  -1.27904160E-01  +1.03406150E+01  -5.64880999E-01  -3.26634452E-01  -1.75138812E-02  -1.77052471E-02
1.62146718E+00  1.63263870E+00  -6.38184945E-01  +1.03063823E+01  -5.93692258E-01  -3.25079921E-01  -3.79094711E-02  -1.53861208E-02
1.62146718E+00  1.68211260E+00  -1.14470456E+00  +1.02408432E+01  -6.18103161E-01  -3.22739095E-01  -5.75600032E-02  -1.21181931E-02
1.62146718E+00  1.73158650E+00  -1.64550862E+00  +1.01455416E+01  -6.36550906E-01  -3.19753752E-01  -7.62521326E-02  -8.05985108E-03
1.62146718E+00  1.78106040E+00  -2.13898389E+00  +1.00224843E+01  -6.47807764E-01  -3.16233339E-01  -9.38010129E-02  -3.42716243E-03
1.62146718E+00  1.83053430E+00  -2.62392577E+00  +9.87399700E+00  -6.51087500E-01  -3.12269113E-01  -1.10062173E-01  +1.51060890E-03
1.62146718E+00  1.88000820E+00  -3.09956194E+00  +9.70254261E+00  -6.46120651E-01  -3.07961369E-01  -1.24961625E-01  +6.44994859E-03
1.62146718E+00  1.92948210E+00  -3.56552717E+00  +9.51052820E+00  -6.33184726E-01  -3.03426277E-01  -1.38525052E-01  +1.10797120E-02
1.62146718E+00  1.97895600E+00  -4.02179293E+00  +9.30012627E+00  -6.13085936E-01  -2.98765105E-01  -1.50882465E-01  +1.51037552E-02
1.62146718E+00  2.02842990E+00  -4.46856160E+00  +9.07313116E+00  -5.87099076E-01  -2.94009585E-01  -1.62240531E-01  +1.82551388E-02
1.62146718E+00  2.07790380E+00  -4.90613696E+00  +8.83085992E+00  -5.56876348E-01  -2.89079808E-01  -1.72837321E-01  +2.03087844E-02
1.62146718E+00  2.12737770E+00  -5.33478254E+00  +8.57410061E+00  -5.24334410E-01  -2.83786774E-01  -1.82905197E-01  +2.11014821E-02
1.62146718E+00  2.17685160E+00  -5.75457992E+00  +8.30310867E+00  -4.91526053E-01  -2.77882033E-01  -1.92658369E-01  +2.05578643E-02
1.62146718E+00  2.22632550E+00  -6.16530101E+00  +8.01765243E+00  -4.60502936E-01  -2.71122420E-01  -2.02298580E-01  +1.87097320E-02
1.62146718E+00  2.27579940E+00  -6.56630945E+00  +7.71710632E+00  -4.33178368E-01  -2.63307704E-01  -2.12013035E-01  +1.56964909E-02
1.62146718E+00  2.32527330E+00  -6.95650607E+00  +7.40058595E+00  -4.11201455E-01  -2.54276166E-01  -2.21943857E-01  +1.17457280E-02
1.62146718E+00  2.37474720E+00  -7.33433027E+00  +7.06711376E+00  -3.95854353E-01  -2.43884826E-01  -2.32140415E-01  +7.14329373E-03
1.62146718E+00  2.42422110E+00  -7.69782072E+00  +6.71579593E+00  -3.87982791E-01  -2.32014157E-01  -2.42535213E-01  +2.20311689E-03
1.62146718E+00  2.47369500E+00  -8.04472456E+00  +6.34598391E+00  -3.87965241E-01  -2.18605009E-01  -2.52973583E-01  -2.75873999E-03
1.62146718E+00  2.52316890E+00  -8.37262966E+00  +5.95739451E+00  -3.95718016E-01  -2.03693040E-01  -2.63278943E-01  -7.44526709E-03
1.62146718E+00  2.57264280E+00  -8.67909338E+00  +5.55017567E+00  -4.10725755E-01  -1.87404146E-01  -2.73299097E-01  -1.15939759E-02
1.62146718E+00  2.62211670E+00  -8.96175353E+00  +5.12492386E+00  -4.32085347E-01  -1.69916407E-01  -2.82899671E-01  -1.49857045E-02
1.62146718E+00  2.67159060E+00  -9.21842485E+00  +4.68266923E+00  -4.58557192E-01  -1.51427731E-01  -2.91928051E-01  -1.74489871E-02
1.62146718E+00  2.72106450E+00  -9.44719101E+00  +4.22484215E+00  -4.88624436E-01  -1.32154559E-01  -3.00201178E-01  -1.88637826E-02
1.62146718E+00  2.77053840E+00  -9.64649728E+00  +3.75322547E+00  -5.20562453E-01  -1.12348186E-01  -3.07542456E-01  -1.91648887E-02
1.62146718E+00  2.82001230E+00  -9.81524102E+00  +3.26989090E+00  -5.52518384E-01  -9.22982232E-02  -3.13840029E-01  -1.83418480E-02
1.62146718E+00  2.86948620E+00  -9.95285157E+00  +2.77711686E+00  -5.82599726E-01  -7.23114442E-02  -3.19076074E-01  -1.64346642E-02
1.62146718E+00  2.91896010E+00  -1.00593473E+01  +2.27728784E+00  -6.08973107E-01  -5.26814106E-02  -3.23304215E-01  -1.35303402E-02
1.62146718E+00  2.96843400E+00  -1.01353552E+01  +1.77277823E+00  -6.29974810E-01  -3.36694256E-02  -3.26597947E-01  -9.76551759E-03
1.62146718E+00  3.01790790E+00  -1.01820779E+01  +1.26582920E+00  -6.44229201E-01  -1.55001545E-02  -3.29013038E-01  -5.33295953E-03
1.62146718E+00  3.06738180E+00  -1.02012005E+01  +7.58432562E-01  -6.50762264E-01  +1.64151024E-03  -3.30589548E-01  -4.82147958E-04
1.62146718E+00  3.11685570E+00  -1.01947432E+01  +2.52238305E-01  -6.49091477E-01  +1.76253912E-02  -3.31384062E-01  +4.49407249E-03
1.62146718E+00  3.16632960E+00  -1.01648771E+01  -2.51499357E-01  -6.39275100E-01  +3.24013438E-02  -3.31497382E-01  +9.28444254E-03
1.62146718E+00  3.21580350E+00  -1.01137289E+01  -7.51929282E-01  -6.21912962E-01  +4.60199093E-02  -3.31064871E-01  +1.35846903E-02
1.62146718E+00  3.26527740E+00  -1.00432014E+01  -1.24856417E+00  -5.98101870E-01  +5.86327665E-02  -3.30205429E-01  +1.71148346E-02
1.62146718E+00  3.31475130E+00  -9.95482355E+00  -1.74120138E+00  -5.69355564E-01  +7.04696637E-02  -3.28959433E-01  +1.96311838E-02
1.62146718E+00  3.36422520E+00  -9.84964090E+00  -2.22981340E+00  -5.37499585E-01  +8.18026928E-02  -3.27258537E-01  +2.09428015E-02
1.62146718E+00  3.41369910E+00  -9.72814919E+00  -2.71441877E+00  -5.04548410E-01  +9.29142563E-02  -3.24949926E-01  +2.09361441E-02
1.62146718E+00  3.46317300E+00  -9.59027730E+00  -3.19494553E+00  -4.72570855E-01  +1.04078054E-01  -3.21857456E-01  +1.95988651E-02
1.62146718E+00  3.51264690E+00  -9.43542346E+00  -3.67110161E+00  -4.43551577E-01  +1.15547150E-01  -3.17833038E-01  +1.70286815E-02
1.62146718E+00  3.56212080E+00  -9.26254594E+00  -4.14226773E+00  -4.19259240E-01  +1.27533036E-01  -3.12761767E-01  +1.34211786E-02
1.62146718E+00  3.61159470E+00  -9.07030392E+00  -4.60742847E+00  -4.01133172E-01  +1.40168971E-01  -3.06530300E-01  +9.04268113E-03
1.62146718E+00  3.66106860E+00  -8.85723571E+00  -5.06515366E+00  -3.90199573E-01  +1.53475669E-01  -2.99006627E-01  +4.19926703E-03
1.62146718E+00  3.71054250E+00  -8.62194997E+00  -5.51363315E+00  -3.87025051E-01  +1.67360039E-01  -2.90067296E-01  -7.91042202E-04
1.62146718E+00  3.76001640E+00  -8.36329721E+00  -5.95075417E+00  -3.91708253E-01  +1.81656310E-01  -2.79653883E-01  -5.62140069E-03
1.62146718E+00  3.80949030E+00  -8.08049437E+00  -6.37420050E+00  -4.03901743E-01  +1.96179484E-01  -2.67804272E-01  -1.00140887E-02
1.62146718E+00  3.85896420E+00  -7.77319479E+00  -6.78155439E+00  -4.22851730E-01  +2.10748447E-01  -2.54630324E-01  -1.37319330E-02
1.62146718E+00  3.90843810E+00  -7.44151565E+00  -7.17039399E+00  -4.47446611E-01  +2.25169390E-01  -2.40270926E-01  -1.65839699E-02
1.62146718E+00  3.95791200E+00  -7.08604091E+00  -7.53838985E+00  -4.76272696E-01  +2.39214043E-01  -2.24869949E-01  -1.84291072E-02
1.62146718E+00  4.00738590E+00  -6.70780984E+00  -7.88340576E+00  -5.07679454E-01  +2.52632592E-01  -2.08593974E-01  -1.91799470E-02
1.62146718E+00  4.05685980E+00  -6.30829140E+00  -8.20360398E+00  -5.39855192E-01  +2.65203034E-01  -1.91660601E-01  -1.88044706E-02
1.62146718E+00  4.10633370E+00  -5.88933967E+00  -8.49754942E+00  -5.70912033E-01  +2.76778702E-01  -1.74341381E-01  -1.73231170E-02
1.62146718E+00  4.15580760E+00  -5.45312602E+00  -8.76430310E+00  -5.98980352E-01  +2.87295303E-01  -1.56933053E-01  -1.48041702E-02
1.62146718E+00  4.20528150E+00  -5.00204514E+00  -9.00349099E+00  -6.22314611E-01  +2.96735979E-01  -1.39719682E-01  -1.13636883E-02
1.62146718E+00  4.25475540E+00  -4.53859603E+00  -9.21533162E+00  -6.39409659E-01  +3.05088588E-01  -1.22949021E-01  -7.17133130E-03
1.62146718E+00  4.30422930E+00  -4.06524578E+00  -9.40060807E+00  -6.49118282E-01  +3.12332208E-01  -1.06826430E-01  -2.45463320E-03
1.62146718E+00  4.35370320E+00  -3.58429135E+00  -9.56057895E+00  -6.50752877E-01  +3.18462281E-01  -9.15131469E-02  +2.50836722E-03
1.62146718E+00  4.40317711E+00  -3.09773899E+00  -9.69683624E+00  -6.44152536E-01  +3.23530138E-01  -7.71155560E-02  +7.41047178E-03
1.62146718E+00  4.45265101E+00  -2.60721920E+00  -9.81112912E+00  -6.29703451E-01  +3.27658057E-01  -6.36640965E-02  +1.19420105E-02
1.62146718E+00  4.50212491E+00  -2.11394857E+00  -9.90517811E+00  -6.08311513E-01  +3.31007662E-01  -5.10926909E-02  +1.58117476E-02
1.62146718E+00  4.55159881E+00  -1.61874049E+00  -9.98050012E+00  -5.81335099E-01  +3.33715761E-01  -3.92329080E-02  +1.87599596E-02
1.62146718E+00  4.60107271E+00  -1.12205990E+00  -1.00382578E+01  -5.50488914E-01  +3.35839114E-01  -2.78302871E-02  +2.05720398E-02
1.62146718E+00  4.65054661E+00  -6.24113887E-01  -1.00791415E+01  -5.17727499E-01  +3.37345619E-01  -1.65785838E-02  +2.11002582E-02
1.62146718E+00  4.70002051E+00  -1.24968687E-01  -1.01032920E+01  -4.85114545E-01  +3.38155272E-01  -5.15876940E-03  +2.02896148E-02
1.62146718E+00  4.74949441E+00  +3.75318231E-01  -1.01102728E+01  -4.54684827E-01  +3.38194412E-01  +6.72958788E-03  +1.81941046E-02
1.62146718E+00  4.79896831E+00  +8.76564532E-01  -1.00990993E+01  -4.28308310E-01  +3.37415197E-01  +1.93457150E-02  +1.49728310E-02
1.62146718E+00  4.84844221E+00  +1.37834364E+00  -1.00683282E+01  -4.07567990E-01  +3.35765692E-01  +3.28847000E-02  +1.08675549E-02
